Sample_Kit_ID,Sample_ID,Date,Median_Time_Unix,Median_Time_Local,Local_Timezone,Mean_DO_mg_per_L,DO_sd,Mean_DO_percent_saturation,DO_percent_saturation_sd,Mean_Temp_Deg_C,Temp_sd,Respiration_Rate_mg_DO_per_L_per_H,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,Type,Respiration_R_Squared,Respiration_R_Squared_Adj,Respiration_p_value,Total_Incubation_Time_Min,Number_Points_In_Respiration_Regression,Number_Points_Removed_Respiration_Regression,DO_Concentration_At_Incubation_Time_Zero,Site_ID,Sample_Latitude,Sample_Longitude,MiniDot_Latitude,MiniDot_Longitude,MiniDot_Start_Time,MiniDot_End_Time,MiniDot_ID,pH,Contact_First_Name,Contact_Last_Name,Organization,Email,Site_Name,Stream_Name,City,State,Country,Weather,Intermittent_or_Perennial,General_Vegetation,Hydrogeomorphology,River_Gradient,MiniDot_Sediment,Water_Temperature,Water_Depth_cm,Depositional_Type,Canopy_Cover,Macrophyte_Coverage,Algal_Mat_Coverage,Sediment_Collection_Depth_cm,MiniDot_Notes,Additional_Sampling_Notes,Hydrograph_Online,Hydrograph_Other,Water_volume_Flag,Notes
CM_106,CM_106-6,2023-07-17,1689618270,14:24:30,Eastern Daylight Time (UTC-4),5.5,0,71.33,0.08,28.87,0.04,-0.65,-10.77,Measured_2.5mL,0.965,0.958,9.2126207827316e-4,117,7,1,NA,MP100667,34.220658,-79.543785,34.220658,-79.543785,13:40:00,14:55:00,700887,6.5,Nayeli,Sanchez,Clemson University Baruch Institute of Coastal Ecology and Forest Science,nayelis@clemson.edu,MP100667,Great Pee Dee River,Marion,South Carolina,USA,"Partly cloudy, 92 degrees F. Hot, humid, hazy, some clouds but mostly sunny",Perennial,"Broadleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),28.9,25.4,Shallow waters near the shore,Partial coverage,No coverage,No coverage,More than 10 cm in some places,NA,"(1) For the 500 ml sediment sample, 30% of the sample was sieved and the remainder was put into the bottle directly. The silt/fine sediment did not go through the sieve effectively since it clumped and stuck to it. (2) Although the river does meander, this section/reach is relatively straight. (3) Samples were taken from the left bank and flow was relatively high.",https://waterdata.usgs.gov/monitoring-location/02131000/#parameterCode=00065&period=P7D,NA,FALSE,NA
CM_107,CM_107-1,2023-07-17,1689611100,11:25:00,Central Daylight Time (UTC-5),4.33,0.27,58.38,3.74,31.03,0.13,-5.55,-18.69,Measured_10mL,0.981,0.977,0.00636872949987984,60,6,0,9.41,MP-102321,29.7624,-95.55825,29.7624,-95.55825,10:33:00,12:02:00,629457,8,Stacey,Louie,University of Houston,slouie@uh.edu,MP-102321,Buffalo Bayou,Houston,Texas,USA,Partly cloudy,Unknown,"Broadleaf deciduous tree, Not vegetated",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Bedrock (primarily),30,22,See notes,No coverage,No coverage,No coverage,1-3 cm as described in the protocol,Used a red plastic ribbon to tie to the sensor -- some dye may have come off the ribbon. Water samples were collected 1-2 ft downstream of sensor.,"Sampled under highway overpass, downstream of where Rummel Creek enters Buffalo Bayou. According to Google maps, site is also downstream of a wastewater treatment plant. Misread protocol for ""collection"" photos, but attached 2 photos showing streambed and sensor deployment site. Missed photos for upstream and exposed sediment. No location accessible with slow water. Most sediment collected from exposed areas on downstream side of large rocks slightly away from stream (1-2 ft laterally); was still damp and probably intermittently floods. ""Bedrock"" likely not natural. Flip-top caps were on OCN vials instead of ICR vials. Caps were left as received. Rinsed outside of ICR vial septum with filtered stream water before injecting.",https://public.tableau.com/views/WRIM_SAS_4/Dashboard1?:language=en-US&publish=yes&:display_count=n&:showShareOptions=true&:display_count=no&:showVizHome=no&Station%20Id=11360,NA,FALSE,NA
CM_107,CM_107-2,2023-07-17,1689611100,11:25:00,Central Daylight Time (UTC-5),4.33,0.27,58.38,3.74,31.03,0.13,-5.76,-19.51,Measured_10mL,0.999,0.999,0.00211167792844216,25,4,2,NA,MP-102321,29.7624,-95.55825,29.7624,-95.55825,10:33:00,12:02:00,629457,8,Stacey,Louie,University of Houston,slouie@uh.edu,MP-102321,Buffalo Bayou,Houston,Texas,USA,Partly cloudy,Unknown,"Broadleaf deciduous tree, Not vegetated",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Bedrock (primarily),30,22,See notes,No coverage,No coverage,No coverage,1-3 cm as described in the protocol,Used a red plastic ribbon to tie to the sensor -- some dye may have come off the ribbon. Water samples were collected 1-2 ft downstream of sensor.,"Sampled under highway overpass, downstream of where Rummel Creek enters Buffalo Bayou. According to Google maps, site is also downstream of a wastewater treatment plant. Misread protocol for ""collection"" photos, but attached 2 photos showing streambed and sensor deployment site. Missed photos for upstream and exposed sediment. No location accessible with slow water. Most sediment collected from exposed areas on downstream side of large rocks slightly away from stream (1-2 ft laterally); was still damp and probably intermittently floods. ""Bedrock"" likely not natural. Flip-top caps were on OCN vials instead of ICR vials. Caps were left as received. Rinsed outside of ICR vial septum with filtered stream water before injecting.",https://public.tableau.com/views/WRIM_SAS_4/Dashboard1?:language=en-US&publish=yes&:display_count=n&:showShareOptions=true&:display_count=no&:showVizHome=no&Station%20Id=11360,NA,FALSE,NA
CM_107,CM_107-3,2023-07-17,1689611100,11:25:00,Central Daylight Time (UTC-5),4.33,0.27,58.38,3.74,31.03,0.13,-6.69,-22.73,Measured_10mL,0.995,0.993,0.00477721845011754,30,5,1,9.41333333333333,MP-102321,29.7624,-95.55825,29.7624,-95.55825,10:33:00,12:02:00,629457,8,Stacey,Louie,University of Houston,slouie@uh.edu,MP-102321,Buffalo Bayou,Houston,Texas,USA,Partly cloudy,Unknown,"Broadleaf deciduous tree, Not vegetated",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Bedrock (primarily),30,22,See notes,No coverage,No coverage,No coverage,1-3 cm as described in the protocol,Used a red plastic ribbon to tie to the sensor -- some dye may have come off the ribbon. Water samples were collected 1-2 ft downstream of sensor.,"Sampled under highway overpass, downstream of where Rummel Creek enters Buffalo Bayou. According to Google maps, site is also downstream of a wastewater treatment plant. Misread protocol for ""collection"" photos, but attached 2 photos showing streambed and sensor deployment site. Missed photos for upstream and exposed sediment. No location accessible with slow water. Most sediment collected from exposed areas on downstream side of large rocks slightly away from stream (1-2 ft laterally); was still damp and probably intermittently floods. ""Bedrock"" likely not natural. Flip-top caps were on OCN vials instead of ICR vials. Caps were left as received. Rinsed outside of ICR vial septum with filtered stream water before injecting.",https://public.tableau.com/views/WRIM_SAS_4/Dashboard1?:language=en-US&publish=yes&:display_count=n&:showShareOptions=true&:display_count=no&:showVizHome=no&Station%20Id=11360,NA,FALSE,NA
SSS001,SSS001-1,2022-08-08,1659979110,09:18:30,Pacific Standard Time (UTC-8),9.31,0.04,93.99,0.27,15.84,0.34,-564.8,-2236.81,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,3.793333333,S63,46.0417,-120.5731,46.0416,-120.5732,08:53:00,09:49:00,654896,8.18,James,Stegen,PNNL,james.stegen@pnnl.gov,S63P,NA,NA,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Grass",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),15.33,41,N/A,Low (5-30%),Low (5-30%),None,1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS001,SSS001-2,2022-08-08,1659979110,09:18:30,Pacific Standard Time (UTC-8),9.31,0.04,93.99,0.27,15.84,0.34,-1012.4,-3827.24,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,0.063333333,S63,46.0417,-120.5731,46.0416,-120.5732,08:53:00,09:49:00,654896,8.18,James,Stegen,PNNL,james.stegen@pnnl.gov,S63P,NA,NA,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Grass",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),15.33,41,N/A,Low (5-30%),Low (5-30%),None,1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS001,SSS001-3,2022-08-08,1659979110,09:18:30,Pacific Standard Time (UTC-8),9.31,0.04,93.99,0.27,15.84,0.34,-1006.8,-3800.03,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,0.11,S63,46.0417,-120.5731,46.0416,-120.5732,08:53:00,09:49:00,654896,8.18,James,Stegen,PNNL,james.stegen@pnnl.gov,S63P,NA,NA,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Grass",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),15.33,41,N/A,Low (5-30%),Low (5-30%),None,1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS002,SSS002-1,2022-08-08,1659986610,11:23:30,Pacific Standard Time (UTC-8),9.73,0.02,108.23,0.61,20.57,0.33,-1.6,-5.81,Measured_10mL,0.994,0.993,8.32799e-4,120,8,0,8.553333333,S30R,46.0959,-120.5476,46.096,-120.5476,10:58:00,11:54:00,809246,8.45,James,Stegen,PNNL,james.stegen@pnnl.gov,S30R,NA,NA,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),20.58,7.5,N/A,Med (30-70%),Low (5-30%),Med (30-70%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS002,SSS002-2,2022-08-08,1659986610,11:23:30,Pacific Standard Time (UTC-8),9.73,0.02,108.23,0.61,20.57,0.33,-1.5,-5.53,Measured_10mL,0.962,0.956,0.002030142,120,8,0,8.31,S30R,46.0959,-120.5476,46.096,-120.5476,10:58:00,11:54:00,809246,8.45,James,Stegen,PNNL,james.stegen@pnnl.gov,S30R,NA,NA,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),20.58,7.5,N/A,Med (30-70%),Low (5-30%),Med (30-70%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS002,SSS002-3,2022-08-08,1659986610,11:23:30,Pacific Standard Time (UTC-8),9.73,0.02,108.23,0.61,20.57,0.33,-2.02,-7.38,Measured_10mL,0.993,0.992,0.001123398,110,8,0,8.753333333,S30R,46.0959,-120.5476,46.096,-120.5476,10:58:00,11:54:00,809246,8.45,James,Stegen,PNNL,james.stegen@pnnl.gov,S30R,NA,NA,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),20.58,7.5,N/A,Med (30-70%),Low (5-30%),Med (30-70%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS003,SSS003-1,2022-08-08,1659994650,13:37:30,Pacific Standard Time (UTC-8),8.72,0.04,96.75,0.15,20.46,0.15,-9.82,-37.2,Measured_10mL,0.986,0.98,0.013564988,15,4,0,7.173333333,S31,46.2059,-120.4811,46.2059,-120.4811,13:12:00,14:08:00,417508,7.84,James,Stegen,PNNL,james.stegen@pnnl.gov,S31,NA,NA,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),20.47,9.5,N/A,Med (30-70%),Low (5-30%),Low (5-30%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS003,SSS003-2,2022-08-08,1659994650,13:37:30,Pacific Standard Time (UTC-8),8.72,0.04,96.75,0.15,20.46,0.15,-8.3,-31.44,Measured_10mL,0.977,0.966,0.01493125,15,4,0,7.136666667,S31,46.2059,-120.4811,46.2059,-120.4811,13:12:00,14:08:00,417508,7.84,James,Stegen,PNNL,james.stegen@pnnl.gov,S31,NA,NA,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),20.47,9.5,N/A,Med (30-70%),Low (5-30%),Low (5-30%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS003,SSS003-3,2022-08-08,1659994650,13:37:30,Pacific Standard Time (UTC-8),8.72,0.04,96.75,0.15,20.46,0.15,-17.77,-67.87,Measured_10mL,1,-9999,-9999,6,2,0,6.206666667,S31,46.2059,-120.4811,46.2059,-120.4811,13:12:00,14:08:00,417508,7.84,James,Stegen,PNNL,james.stegen@pnnl.gov,S31,NA,NA,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),20.47,9.5,N/A,Med (30-70%),Low (5-30%),Low (5-30%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS004,SSS004-1,2022-08-09,1660062990,08:36:30,Pacific Standard Time (UTC-8),8.63,0.05,90.92,0.57,17.86,0.04,-772.4,-3048.94,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,2.063333333,S55,46.6659,-120.8161,46.666,-120.8161,08:11:00,09:07:00,553257,7.82,James,Stegen,PNNL,james.stegen@pnnl.gov,S55,NA,NA,Washington,USA,Overcast,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),17.9,10,N/A,Low (5-30%),Low (5-30%),Low (5-30%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS004,SSS004-2,2022-08-09,1660062990,08:36:30,Pacific Standard Time (UTC-8),8.63,0.05,90.92,0.57,17.86,0.04,-761.6,-2965.18,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,2.153333333,S55,46.6659,-120.8161,46.666,-120.8161,08:11:00,09:07:00,553257,7.82,James,Stegen,PNNL,james.stegen@pnnl.gov,S55,NA,NA,Washington,USA,Overcast,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),17.9,10,N/A,Low (5-30%),Low (5-30%),Low (5-30%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS004,SSS004-3,2022-08-09,1660062990,08:36:30,Pacific Standard Time (UTC-8),8.63,0.05,90.92,0.57,17.86,0.04,-822.8,-3263.52,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,1.643333333,S55,46.6659,-120.8161,46.666,-120.8161,08:11:00,09:07:00,553257,7.82,James,Stegen,PNNL,james.stegen@pnnl.gov,S55,NA,NA,Washington,USA,Overcast,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),17.9,10,N/A,Low (5-30%),Low (5-30%),Low (5-30%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS005,SSS005-1,8/9/2022,1660072470,11:14:30,Pacific Standard Time (UTC-8),9.41,0.06,98.43,0.75,17.54,0.04,-1.25,-4.7,Measured_10mL,0.995,0.994,5.96277e-4,120,8,0,8.466666667,S57,46.5814,-120.4612,46.5814,-120.4612,10:49:00,11:45:00,257901,7.73,James,Stegen,PNNL,james.stegen@pnnl.gov,S57,NA,NA,Washington,USA,Partly cloudy,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),17.66,5,N/A,None,None,Low (5-30%),1-3 cm as described in the protocol,N/A,No sediment latitude and longitude. Sediment samples were taken from under the bridge,N/A,N/A,FALSE,NA
SSS005,SSS005-2,8/9/2022,1660072470,11:14:30,Pacific Standard Time (UTC-8),9.41,0.06,98.43,0.75,17.54,0.04,-1.09,-4.13,Measured_10mL,0.992,0.99,7.43643e-4,120,8,0,8.88,S57,46.5814,-120.4612,46.5814,-120.4612,10:49:00,11:45:00,257901,7.73,James,Stegen,PNNL,james.stegen@pnnl.gov,S57,NA,NA,Washington,USA,Partly cloudy,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),17.66,5,N/A,None,None,Low (5-30%),1-3 cm as described in the protocol,N/A,No sediment latitude and longitude. Sediment samples were taken from under the bridge,N/A,N/A,FALSE,NA
SSS005,SSS005-3,8/9/2022,1660072470,11:14:30,Pacific Standard Time (UTC-8),9.41,0.06,98.43,0.75,17.54,0.04,-1.08,-4.16,Measured_10mL,0.987,0.985,8.24775e-4,120,8,0,8.51,S57,46.5814,-120.4612,46.5814,-120.4612,10:49:00,11:45:00,257901,7.73,James,Stegen,PNNL,james.stegen@pnnl.gov,S57,NA,NA,Washington,USA,Partly cloudy,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),17.66,5,N/A,None,None,Low (5-30%),1-3 cm as described in the protocol,N/A,No sediment latitude and longitude. Sediment samples were taken from under the bridge,N/A,N/A,FALSE,NA
SSS006,SSS006-1,2022-08-09,1660081470,13:44:30,Pacific Standard Time (UTC-8),9.74,0.15,105.93,1.7,19.43,0.02,-15.12,-58.23,Measured_10mL,1,-9999,-9999,5,2,0,5.22,S56,46.6218,-120.6206,46.6219,-120.6205,13:19:00,14:15:00,936810,8.59,James,Stegen,PNNL,james.stegen@pnnl.gov,S56,NA,NA,Washington,USA,Overcast,Perennial,Shrub,Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,19.52,38,N/A,Med (30-70%),Low (5-30%),Med (30-70%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS006,SSS006-2,2022-08-09,1660081470,13:44:30,Pacific Standard Time (UTC-8),9.74,0.15,105.93,1.7,19.43,0.02,-14.96,-57.26,Measured_10mL,1,-9999,-9999,5,2,0,6.083333333,S56,46.6218,-120.6206,46.6219,-120.6205,13:19:00,14:15:00,936810,8.59,James,Stegen,PNNL,james.stegen@pnnl.gov,S56,NA,NA,Washington,USA,Overcast,Perennial,Shrub,Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,19.52,38,N/A,Med (30-70%),Low (5-30%),Med (30-70%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS006,SSS006-3,2022-08-09,1660081470,13:44:30,Pacific Standard Time (UTC-8),9.74,0.15,105.93,1.7,19.43,0.02,-24.04,-91.7,Measured_10mL,1,-9999,-9999,5,2,0,5.573333333,S56,46.6218,-120.6206,46.6219,-120.6205,13:19:00,14:15:00,936810,8.59,James,Stegen,PNNL,james.stegen@pnnl.gov,S56,NA,NA,Washington,USA,Overcast,Perennial,Shrub,Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,19.52,38,N/A,Med (30-70%),Low (5-30%),Med (30-70%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS007,SSS007-1,2022-08-10,1660144530,07:15:30,Pacific Standard Time (UTC-8),9.23,0.01,88.83,0.12,13.61,0.02,-1.53,-5.6,Measured_10mL,0.986,0.984,0.001238428,120,8,0,8.89,S53,46.6646,-121.1237,46.6646,-121.1236,06:50:00,07:46:00,165317,8.04,James,Stegen,PNNL,james.stegen@pnnl.gov,S53,NA,NA,Washington,USA,Partly cloudy,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),13.63,9,N/A,Low (5-30%),None,Med (30-70%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS007,SSS007-2,2022-08-10,1660144530,07:15:30,Pacific Standard Time (UTC-8),9.23,0.01,88.83,0.12,13.61,0.02,-0.86,-3.22,Measured_10mL,0.969,0.963,0.00105615,120,8,0,8.26,S53,46.6646,-121.1237,46.6646,-121.1236,06:50:00,07:46:00,165317,8.04,James,Stegen,PNNL,james.stegen@pnnl.gov,S53,NA,NA,Washington,USA,Partly cloudy,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),13.63,9,N/A,Low (5-30%),None,Med (30-70%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
SSS007,SSS007-3,2022-08-10,1660144530,07:15:30,Pacific Standard Time (UTC-8),9.23,0.01,88.83,0.12,13.61,0.02,-2.14,-7.91,Measured_10mL,0.997,0.997,9.21528e-4,90,7,0,9.07,S53,46.6646,-121.1237,46.6646,-121.1236,06:50:00,07:46:00,165317,8.04,James,Stegen,PNNL,james.stegen@pnnl.gov,S53,NA,NA,Washington,USA,Partly cloudy,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),13.63,9,N/A,Low (5-30%),None,Med (30-70%),1-3 cm as described in the protocol,N/A,NA,N/A,N/A,TRUE,NA
SSS008,SSS008-1,2022-08-10,1660152030,09:20:30,Pacific Standard Time (UTC-8),8.95,0.01,85.27,0.12,13.16,0.04,-954.4,-3824.62,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,0.546666667,S52,46.6592,-121.0893,46.6592,-121.0893,08:51:00,09:47:00,718228,7.76,James,Stegen,PNNL,james.stegen@pnnl.gov,S52,NA,NA,Washington,USA,Partly cloudy,Perennial,"Broadleaf deciduous tree, Grass",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),13.29,13,N/A,Med (30-70%),Med (30-70%),None,1-3 cm as described in the protocol,N/A,NA,N/A,N/A,FALSE,NA
